,Unnamed: 0,dest,orig,1990,1995,2000,2005,2010,2015,2020
9588,22513,SWE,SRB,0,0,0,11953,12866,14812,23696
9589,27221,CHE,SRB,38963,41386,82923,112102,109422,62585,66207
9590,22767,GBR,SRB,1586,3588,5651,19717,6918,8280,9343
9591,33972,USA,SRB,5763,8130,10545,18657,27554,38320,39837
9592,33052,VEN,SRB,730,720,711,746,792,830,781
9593,34791,AUS,SYC,2610,2797,2790,2890,2970,3030,3231
9594,25576,AUT,SYC,24,27,30,33,36,29,32
9595,25822,BEL,SYC,56,56,51,66,87,76,83
9596,9909,BWA,SYC,45,67,95,147,11,10,9
9597,32103,BRA,SYC,0,0,0,0,30,35,37
9598,18514,BGR,SYC,0,0,0,0,0,0,1
9599,33648,CAN,SYC,22486,11622,1035,936,905,1028,1112
9600,16411,CYP,SYC,2,3,4,6,8,7,6
9601,18760,CZE,SYC,0,1,1,1,0,3,5
9602,20565,DNK,SYC,14,18,21,20,17,21,20
9603,9137,EGY,SYC,15,14,15,18,19,13,19
9604,21093,FIN,SYC,0,1,2,4,6,6,6
9605,26076,FRA,SYC,429,443,457,538,560,620,681
9606,23664,GRC,SYC,41,37,33,29,26,24,23
9607,11236,GIN,SYC,0,0,0,0,0,3,1
9608,19003,HUN,SYC,0,0,0,0,0,7,8
9609,21561,IRL,SYC,2,5,12,13,11,11,11
9610,23956,ITA,SYC,181,520,859,919,1025,928,940
9611,26455,LIE,SYC,0,0,0,0,1,1,0
9612,26675,LUX,SYC,0,0,0,0,0,0,9
9613,7040,MUS,SYC,43,39,58,80,108,124,124
9614,7158,MOZ,SYC,6212,8545,9939,13647,15553,16123,16940
9615,10161,NAM,SYC,84,80,75,59,56,54,57
9616,26978,NLD,SYC,39,57,78,78,86,83,89
9617,22265,NOR,SYC,0,0,0,0,12,12,13
9618,19903,SVK,SYC,0,0,0,0,0,7,6
9619,10350,ZAF,SYC,28,133,280,368,535,693,804
9620,25045,ESP,SYC,3,6,79,38,43,40,52
9621,15747,LKA,SYC,0,2,5,12,26,25,24
9622,22514,SWE,SYC,36,43,47,57,59,66,70
9623,27222,CHE,SYC,173,168,165,181,219,239,235
9624,22768,GBR,SYC,2896,2828,2808,3002,3168,3791,4278
9625,7623,TZ,SYC,214,286,305,345,355,374,332
9626,34792,AUS,SLE,120,195,260,1835,3320,3990,4447
9627,25577,AUT,SLE,147,166,185,205,228,227,236
9628,25823,BEL,SLE,1891,1493,1051,899,1245,1964,2407
9629,31892,BOL,SLE,0,0,0,1,2,3,2
9630,32104,BRA,SLE,0,0,0,0,7,7,7
9631,18515,BGR,SLE,0,0,0,1,1,1,1
9632,10855,CPV,SLE,19,26,32,23,14,15,14
9633,33649,CAN,SLE,216,606,1010,1674,2395,3021,3272
9634,16412,CYP,SLE,1,2,2,3,3,2,1
9635,18761,CZE,SLE,1,1,1,6,11,16,23
9636,10924,CIV,SLE,620,693,722,755,788,822,853
9637,20566,DNK,SLE,72,164,255,292,314,327,341
9638,9138,EGY,SLE,41,42,46,55,59,40,61
9639,20781,EST,SLE,0,0,0,0,0,1,8
9640,21094,FIN,SLE,21,29,36,74,103,125,145
9641,26077,FRA,SLE,713,736,759,975,1221,1352,1486
9642,10982,GMB,SLE,1435,6835,2218,5956,2250,2330,2608
9643,26275,DEU,SLE,1002,3113,5223,3821,2623,2691,3611
9644,11065,GHA,SLE,119,1180,2385,3354,1939,2386,2740
9645,23665,GRC,SLE,436,344,258,219,186,174,176
9646,11237,GIN,SLE,15985,273125,365828,27115,13557,8683,8342
9647,11325,GNB,SLE,87,524,960,863,766,812,585
9648,19004,HUN,SLE,6,13,20,25,30,31,30
9649,21322,ISL,SLE,5,8,10,12,13,15,19
9650,21562,IRL,SLE,38,105,229,229,192,196,223
9651,23957,ITA,SLE,91,455,818,1098,1389,1367,2451
9652,21822,LVA,SLE,2,2,3,2,1,1,0
9653,11393,LBR,SLE,7943,124102,71154,26426,12578,14536,16853
9654,9279,LBY,SLE,117,144,175,193,212,237,251
9655,26676,LUX,SLE,0,0,0,0,0,0,20
9656,11491,MLT,SLE,1227,1283,1177,4821,1713,2107,2471
9657,10162,NAM,SLE,242,231,216,170,163,159,170
9658,26979,NLD,SLE,634,933,1265,5578,4516,3998,3768
9659,11709,NGA,SLE,1553,1574,1658,3294,3365,4073,4363
9660,22266,NOR,SLE,143,153,195,372,468,514,518
9661,24427,PRT,SLE,12,26,43,49,48,53,58
9662,19475,ROU,SLE,0,0,0,0,0,4,46
9663,11833,SEN,SLE,12313,12876,11638,12523,14007,14963,15453
9664,19904,SVK,SLE,0,0,0,0,0,2,1
9665,24821,SVN,SLE,0,0,0,0,7,5,4
9666,10351,ZAF,SLE,384,239,166,274,398,513,595
9667,25046,ESP,SLE,212,391,739,1691,1204,1025,1382
9668,22515,SWE,SLE,170,202,217,509,663,772,941
9669,27223,CHE,SLE,408,322,238,261,315,312,357
9670,12000,TGO,SLE,49,55,62,70,93,105,105
9671,22769,GBR,SLE,6161,11228,16485,18691,19733,23618,26657
9672,33973,USA,SLE,7217,14211,21359,27472,34590,41701,44384
9673,31674,ARG,SGP,4,4,4,4,2,2,2
9674,34793,AUS,SGP,27151,29812,34240,43063,53550,59480,65909
9675,25578,AUT,SGP,158,179,199,220,244,284,347
9676,15260,BGD,SGP,10556,9063,7569,8316,9307,9583,9396
9677,25824,BEL,SGP,412,875,1313,467,523,588,696
9678,15332,BTN,SGP,8,10,11,14,17,18,17
9679,31893,BOL,SGP,6,6,6,4,1,2,1
9680,32105,BRA,SGP,0,0,0,0,115,135,145
9681,14106,BRN,SGP,1499,1472,1445,1477,1509,1541,1678
9682,18516,BGR,SGP,2,3,4,6,7,15,33
9683,14180,KHM,SGP,57,150,242,189,136,123,130
9684,33650,CAN,SGP,6030,7695,9543,10381,11000,11742,12721
9685,13333,HKG,SGP,6619,7388,8156,8905,9675,9887,10309
9686,30545,CRI,SGP,17,9,6,5,9,8,9
9687,16413,CYP,SGP,8,12,15,23,35,31,31
9688,18762,CZE,SGP,3,5,7,20,31,53,115
9689,20567,DNK,SGP,236,308,379,528,647,723,921
9690,9139,EGY,SGP,69,84,105,125,135,93,143
9691,20782,EST,SGP,0,0,0,0,3,9,18
9692,21095,FIN,SGP,31,41,50,103,142,194,266
9693,26078,FRA,SGP,1348,1392,1436,2189,2144,2375,2608
9694,26276,DEU,SGP,725,894,1062,1743,2298,2359,3163
9695,23666,GRC,SGP,65,67,70,77,87,81,83
9696,19005,HUN,SGP,73,65,56,70,83,77,102
9697,21323,ISL,SGP,6,9,11,13,14,17,21
9698,15413,IND,SGP,9307,7240,5173,7228,8799,8199,7668
9699,14248,IDN,SGP,4346,2875,1405,10537,20346,22525,23681
9700,21563,IRL,SGP,42,115,252,252,211,216,246
9701,23958,ITA,SGP,40,124,208,388,581,551,641
9702,13594,JPN,SGP,1194,1575,1940,2369,2512,2444,3033
9703,21823,LVA,SGP,2,2,3,4,5,4,1
9704,9280,LBY,SGP,198,342,492,543,597,667,714
9705,26456,LIE,SGP,0,0,0,0,5,6,8
9706,22017,LTU,SGP,0,0,0,0,0,10,5
9707,26677,LUX,SGP,0,0,0,0,0,0,149
9708,14373,MYS,SGP,31269,33418,44779,59989,71367,87031,92227
9709,15543,MDV,SGP,42,49,54,55,66,77,82
9710,11492,MLT,SGP,0,0,0,0,663,815,955
9711,24107,MLT,SGP,8,10,12,15,25,42,89
9712,30981,MEX,SGP,12,36,63,52,48,49,52
9713,26980,NLD,SGP,2193,2356,2603,2885,3123,3546,4280
9714,34920,NZL,SGP,3085,3382,3803,4644,5152,5579,7264
9715,22267,NOR,SGP,268,314,365,454,587,764,866
9716,31221,PAN,SGP,10,14,20,27,40,46,55
9717,35421,PNG,SGP,71,72,53,61,51,51,50
9718,14555,PHL,SGP,133,178,231,186,807,820,871
9719,24428,PRT,SGP,7,15,25,27,25,28,30
9720,19476,ROU,SGP,0,0,0,0,0,9,71
9721,19677,RUS,SGP,60,61,60,55,49,50,48
9722,19905,SVK,SGP,0,0,0,0,0,17,20
9723,24822,SVN,SGP,0,0,1,0,8,11,7
9724,10352,ZAF,SGP,427,352,382,503,732,944,1096
9725,25047,ESP,SGP,35,53,640,308,421,503,678
9726,15748,LKA,SGP,8,78,150,296,597,604,612
9727,22516,SWE,SGP,399,474,509,487,738,705,921
9728,27224,CHE,SGP,772,1004,1241,1400,1639,1849,2352
9729,14716,THA,SGP,809,730,803,713,675,724,757
9730,14789,TLS,SGP,57,62,68,73,75,81,79
9731,17474,TUR,SGP,48,116,185,191,196,194,269
9732,22770,GBR,SGP,33320,35923,39131,38111,40236,48157,54357
9733,33974,USA,SGP,12889,17050,21289,24653,28863,36132,33505
9734,33053,VEN,SGP,16,15,15,15,17,18,16
9735,14860,VNM,SGP,294,522,1046,1220,1451,1751,1845
9736,27968,ATG,SXM,8,14,19,21,22,23,22
9737,28049,ABW,SXM,125,313,500,589,667,701,784
9738,31865,BOL,SXM,32,39,79,39,43,49,53
9740,33617,CAN,SXM,113,108,106,105,1605,104,111
9741,28686,CUW,SXM,0,0,0,0,461,499,581
9742,26981,NLD,SXM,0,0,0,0,0,32,135
9743,29622,LCA,SXM,33,33,62,61,57,54,51
9744,29747,VCT,SXM,87,90,98,100,105,112,117
9746,33032,VEN,SXM,226,224,218,230,244,256,240
9747,34794,AUS,SVK,2697,4671,6360,6059,5990,6720,7366
9748,25579,AUT,SVK,14965,16884,18802,20847,23153,34090,42800
9749,18300,BLR,SVK,25,26,27,26,25,27,25
9750,25825,BEL,SVK,106,106,103,313,697,1307,1752
9751,31894,BOL,SVK,0,6,11,14,17,21,21
9752,23271,BIH,SVK,4681,5736,6791,3961,3409,3389,3165
9753,32106,BRA,SVK,0,0,0,0,211,248,268
9754,18517,BGR,SVK,63,107,151,209,263,299,394
9755,33651,CAN,SVK,10286,10329,10617,11513,13145,14316,15511
9756,30546,CRI,SVK,20,15,17,12,23,22,26
9757,23379,HRV,SVK,0,279,529,585,640,644,603
9758,16414,CYP,SVK,34,48,62,94,144,131,135
9759,18763,CZE,SVK,70252,105379,140506,109909,69630,89301,113773
9760,20568,DNK,SVK,105,113,121,502,841,1789,2896
9761,32399,ECU,SVK,17,19,21,25,40,49,51
9762,9140,EGY,SVK,71,56,46,55,59,40,61
9763,20783,EST,SVK,0,0,0,0,15,121,177
9764,21096,FIN,SVK,0,7,14,68,109,180,334
9765,26079,FRA,SVK,2771,2861,2950,3290,4181,5443,5560
9766,26277,DEU,SVK,16278,20363,24447,30070,34516,35425,60815
9767,23667,GRC,SVK,699,548,407,645,914,860,876
9768,19006,HUN,SVK,316,7703,15089,18522,22121,19717,20980
9769,21324,ISL,SVK,1,2,3,120,231,243,517
9770,21564,IRL,SVK,412,2234,5284,9193,11589,11838,13573
9771,23959,ITA,SVK,223,1748,3273,7134,11467,10603,10611
9772,16829,JOR,SVK,12,20,28,21,44,18,22
9773,21824,LVA,SVK,21,19,17,36,56,22,36
9774,26457,LIE,SVK,18,21,24,26,30,44,55
9775,22018,LTU,SVK,16,18,14,25,34,38,71
9776,26678,LUX,SVK,69,65,63,262,464,707,869
9777,24108,MLT,SVK,13,16,40,64,83,141,305
9778,30982,MEX,SVK,69,50,34,65,104,108,117
9779,13674,MNG,SVK,4,4,5,3,3,3,2
9780,24198,MNE,SVK,0,0,0,0,54,56,55
9781,26982,NLD,SVK,14,19,27,106,220,624,1671
9782,24270,MKD,SVK,38,35,33,33,34,36,35
9783,22268,NOR,SVK,6,18,141,486,2025,3815,3779
9784,31222,PAN,SVK,5,5,6,16,31,36,43
9785,19180,POL,SVK,2149,1838,1572,1435,1344,1279,1707
9786,24429,PRT,SVK,8,18,29,60,82,92,103
9787,19477,ROU,SVK,58,166,277,202,158,21,579
9788,19678,RUS,SVK,1020,1046,1036,1431,1798,1832,1830
9789,24615,SRB,SVK,58,371,505,499,488,476,484
9790,24823,SVN,SVK,35,76,65,59,432,600,577
9791,10353,ZAF,SVK,201,164,177,233,339,437,507
9792,25048,ESP,SVK,110,212,406,3279,7312,7297,9849
9793,22517,SWE,SVK,190,226,243,531,1054,1422,1907
9794,27225,CHE,SVK,3313,4523,5750,8101,7588,15121,20099
9795,17475,TUR,SVK,76,184,293,303,312,308,428
9796,22771,GBR,SVK,1431,3236,5097,31366,33115,76005,72209
9797,33054,VEN,SVK,21,20,20,20,22,24,22
9798,31676,ARG,SVN,1783,1741,1699,1254,807,810,817
9799,34796,AUS,SVN,7227,8185,8640,8759,8380,8060,8454
9800,25580,AUT,SVN,12724,14355,15986,15523,15259,20300,24263
9801,25826,BEL,SVN,23,23,22,48,101,154,268
9802,31896,BOL,SVN,0,4,8,8,8,10,9
9803,23272,BIH,SVN,2796,3080,3363,2072,1973,1961,1831
9804,32108,BRA,SVN,0,0,0,0,176,207,224
9805,18518,BGR,SVN,8,14,19,26,33,83,129
9806,33653,CAN,SVN,8990,9028,9280,8496,8305,8164,8845
9807,8244,CAF,SVN,15,42,66,52,50,43,44
9808,23380,HRV,SVN,29943,26764,20724,20094,19463,19587,18432
9809,16415,CYP,SVN,4,6,7,10,15,13,13
9810,18764,CZE,SVN,64,96,128,182,220,337,478
9811,20569,DNK,SVN,56,60,64,152,228,341,468
9812,20784,EST,SVN,0,0,0,0,8,31,40
9813,21097,FIN,SVN,0,2,4,16,26,50,102
9814,26080,FRA,SVN,3354,3463,3571,2853,2434,2574,2752
9815,26278,DEU,SVN,12999,19580,26160,29475,32005,32848,44089
9816,23668,GRC,SVN,104,105,107,120,138,129,130
9817,11239,GIN,SVN,0,0,0,0,0,28,25
9818,19007,HUN,SVN,96,189,282,346,413,386,454
9819,21325,ISL,SVN,8,10,11,21,29,32,70
9820,21565,IRL,SVN,11,38,87,160,206,210,239
9821,23960,ITA,SVN,1268,3048,4828,4763,4614,4559,4693
9822,21825,LVA,SVN,2,3,4,7,11,6,12
9823,26458,LIE,SVN,53,63,73,92,113,109,107
9824,22019,LTU,SVN,0,0,0,0,0,3,10
9825,26679,LUX,SVN,54,51,49,181,317,483,599
9826,24109,MLT,SVN,6,8,19,32,17,29,61
9827,30984,MEX,SVN,39,43,49,48,52,54,57
9828,24199,MNE,SVN,0,0,0,0,1438,1617,1622
9829,26983,NLD,SVN,7,15,26,36,74,259,549
9830,24271,MKD,SVN,258,241,225,231,237,256,255
9831,22269,NOR,SVN,0,10,59,109,187,378,438
9832,32779,PER,SVN,16,17,21,25,27,29,52
9833,19181,POL,SVN,183,156,134,143,158,150,198
9834,24430,PRT,SVN,8,18,30,43,50,55,61
9835,19478,ROU,SVN,0,0,0,0,0,12,123
9836,19680,RUS,SVN,138,127,113,230,344,350,348
9837,24616,SRB,SVN,1343,8530,11597,11448,11183,10930,11139
9838,19906,SVK,SVN,15,95,203,228,255,311,380
9839,25049,ESP,SVN,49,109,217,451,1011,1312,1382
9840,22518,SWE,SVN,536,636,683,813,959,1137,1411
9841,27226,CHE,SVN,3460,3005,2561,2918,3380,4716,6516
9842,17477,TUR,SVN,35,85,136,141,145,144,199
9843,22772,GBR,SVN,334,756,1192,1552,1638,3512,3668
9844,33975,USA,SVN,3347,4721,6124,6149,6363,9666,14046
9845,33056,VEN,SVN,91,89,88,92,98,103,95
9846,34645,AUS,SLB,1052,1263,1400,1640,1930,2300,2627
9847,25581,AUT,SLB,8,9,10,10,11,5,11
9848,25827,BEL,SLB,0,0,0,0,6,4,3
9849,31771,BOL,SLB,0,0,0,1,1,2,1
9850,20570,DNK,SLB,2,2,2,3,3,4,2
9851,35279,FJI,SLB,646,636,634,636,683,703,718
9852,21098,FIN,SLB,0,0,0,2,4,5,2
9853,26081,FRA,SLB,4,4,4,6,3,3,2
9854,23669,GRC,SLB,6,12,19,10,0,0,0
9855,11146,GIN,SLB,0,0,0,0,0,12,10
9856,21326,ISL,SLB,0,0,0,1,1,1,0
9857,21566,IRL,SLB,0,1,3,3,2,2,1
9858,23961,ITA,SLB,1,3,5,5,3,3,7
9859,36113,NRU,SLB,39,36,33,31,41,64,73
9860,26984,NLD,SLB,0,0,0,0,15,15,13
9861,22270,NOR,SLB,0,0,0,0,3,6,4
9862,35406,PNG,SLB,324,331,247,257,218,221,220
9863,36816,WSM,SLB,5,10,16,14,13,10,8
9864,19907,SVK,SLB,0,0,0,0,0,3,2
9865,24824,SVN,SLB,0,0,0,0,0,1,0
9866,22519,SWE,SLB,0,0,2,4,4,4,3
9867,27227,CHE,SLB,0,0,0,0,0,19,16
9868,22773,GBR,SLB,42,170,302,301,317,379,425
9869,35546,VUT,SLB,83,65,51,75,113,120,122
9870,8978,DZA,SOM,926,6248,11570,9147,10050,10923,11361
9871,31677,ARG,SOM,4,4,4,4,2,2,2
9872,34797,AUS,SOM,361,2113,3750,4500,6190,8650,10155
9873,25582,AUT,SOM,670,756,841,932,1500,6103,8547
9874,16242,BHR,SOM,340,374,410,512,727,788,1020
9875,25828,BEL,SOM,2103,1661,1169,1313,1658,3319,7393
9876,31897,BOL,SOM,0,0,0,2,3,4,3
9877,18519,BGR,SOM,1,2,2,3,3,16,23
9878,33654,CAN,SOM,19517,19599,20146,20528,22255,27067,29327
9879,30548,CRI,SOM,1,1,1,2,2,1,1
9880,16416,CYP,SOM,3,4,5,7,10,9,8
9881,18765,CZE,SOM,1,2,3,20,35,28,17
9882,20571,DNK,SOM,584,6085,11586,10963,9919,11007,11361
9883,6668,DJI,SOM,101216,82625,83230,76278,84725,88152,94976
9884,9141,EGY,SOM,1372,6209,11540,17739,19080,13110,20501
9885,6731,ERI,SOM,1438,1607,1775,3657,4691,2485,2156
9886,20785,EST,SOM,0,0,0,0,2,2,3
9887,9981,SWZ,SOM,2,128,116,156,146,181,305
9888,6794,ETH,SOM,616940,459615,389419,285575,346579,442461,411152
9889,21099,FIN,SOM,54,1772,3490,5928,7110,9666,12070
9890,26082,FRA,SOM,1485,1533,1581,1464,1768,3282,8430
9891,26279,DEU,SOM,5957,6853,7749,6784,5927,16282,35587
9892,23670,GRC,SOM,44,55,66,412,785,739,3788
9893,11240,GIN,SOM,0,0,0,0,0,6,4
9894,19008,HUN,SOM,5,139,272,334,399,564,472
9895,21327,ISL,SOM,0,1,1,1,1,2,32
9896,16602,IRQ,SOM,204,377,357,415,424,414,417
9897,21567,IRL,SOM,102,282,618,620,520,531,606
9898,23962,ITA,SOM,11363,9103,6842,9198,12634,13484,14473
9899,16830,JOR,SOM,24,58,92,69,142,591,764
9900,6855,KEN,SOM,7875,172164,159197,208156,392063,488470,425284
9901,16919,KWT,SOM,2111,1691,1929,2084,2763,3168,3436
9902,21826,LVA,SOM,0,0,0,2,5,5,3
9903,9281,LBY,SOM,3917,40088,76918,84783,93040,104178,111588
9904,26459,LIE,SOM,0,0,0,0,3,18,24
9905,22020,LTU,SOM,0,0,0,0,0,2,1
9906,26680,LUX,SOM,0,0,0,0,0,0,77
9907,6969,MWI,SOM,211,61,59,147,87,74,102
9908,14374,MYS,SOM,51,121,233,588,1026,1510,3294
9909,24110,MLT,SOM,7,9,10,14,3723,1882,4101
9910,10163,NAM,SOM,138,131,123,97,93,91,97
9911,26985,NLD,SOM,1859,11388,21261,14989,19756,27007,25871
9912,34944,NZL,SOM,415,504,1724,1775,1472,1147,1165
9913,31091,NIC,SOM,17,14,23,34,36,38,38
9914,22271,NOR,SOM,1286,3293,6445,12645,17925,27009,29034
9915,17148,QAT,SOM,109,184,233,655,1609,1243,1264
9916,19479,ROU,SOM,0,0,0,0,0,1,89
9917,19681,RUS,SOM,129,121,109,83,57,59,57
9918,7340,SYC,SOM,11,13,15,36,58,64,63
9919,19908,SVK,SOM,0,0,0,0,0,14,17
9920,24825,SVN,SOM,0,0,1,0,1,35,25
9921,10354,ZAF,SOM,3233,2874,6302,10324,29189,76935,58491
9922,25050,ESP,SOM,18,28,349,168,307,272,366
9923,9428,SDN,SOM,0,122,43,38,86,130,179
9924,22520,SWE,SOM,10279,12198,13082,15872,31594,55339,70432
9925,27228,CHE,SOM,2647,2901,3167,3924,4500,5707,7579
9926,17341,SYR,SOM,200,345,443,1458,3100,1040,1079
9927,14717,THA,SOM,2,9,19,68,122,130,136
9928,17478,TUR,SOM,114,14,34,90,1267,3962,2980
9929,7544,UGA,SOM,378,1007,1384,2387,17425,35224,37960
9930,17572,ARE,SOM,2578,3304,4221,4165,8173,8930,9734
9931,22774,GBR,SOM,6078,23882,42089,67445,111360,133284,150448
9932,7624,TZ,SOM,467,4247,3655,3424,2273,2967,2642
9933,33976,USA,SOM,2437,19353,36668,76917,120575,93003,120671
9934,17638,YEM,SOM,36771,61684,69757,92022,194353,275683,280940
9935,8108,AGO,ZAF,2437,2832,3226,4241,5162,5917,6295
9936,27978,ATG,ZAF,19,28,37,40,42,45,45
9937,31678,ARG,ZAF,278,271,264,196,126,126,127
9938,34798,AUS,ZAF,58684,61139,80650,114131,155950,177390,199690
9939,25583,AUT,ZAF,1538,1736,1933,2143,2380,2336,2871
9940,28169,BHS,ZAF,21,54,88,92,96,104,110
9941,25829,BEL,ZAF,2761,2744,2646,3104,3369,3596,4176
9942,33432,BMU,ZAF,33,62,76,140,212,227,287
9943,31898,BOL,ZAF,11,6,0,8,15,18,18
9944,9910,BWA,ZAF,5780,9329,13860,9376,4933,5359,5733
9945,32109,BRA,ZAF,0,0,0,0,1574,1855,2014
9946,18520,BGR,ZAF,9,35,61,92,121,188,335
9947,33655,CAN,ZAF,23729,29983,36949,38430,40555,44386,48093
9948,28512,CYM,ZAF,11,22,40,36,36,38,41
9949,8245,CAF,ZAF,81,84,80,63,61,52,53
9950,30549,CRI,ZAF,47,37,44,30,58,57,67
9951,23381,HRV,ZAF,0,0,0,101,202,203,189
9952,16417,CYP,ZAF,1235,1747,2258,3395,5210,4784,4937
9953,18766,CZE,ZAF,38,57,76,187,279,338,554
9954,20572,DNK,ZAF,604,794,984,1306,1556,1866,2332
9955,28913,DOM,ZAF,242,269,296,154,11,10,10
9956,32401,ECU,ZAF,41,46,51,61,97,122,127
9957,9142,EGY,ZAF,190,170,164,195,210,144,222
9958,6732,ERI,ZAF,97,143,189,136,101,122,106
9959,20786,EST,ZAF,0,0,0,0,23,31,59
9960,9982,SWZ,ZAF,20848,9097,12272,12415,12260,12511,12712
9961,20889,FRO,ZAF,1,2,1,6,14,20,22
9962,21100,FIN,ZAF,115,145,175,411,564,805,1022
9963,26083,FRA,ZAF,2397,2475,2552,4182,4864,5390,5925
9964,8572,GAB,ZAF,4,5,7,7,8,12,11
9965,26280,DEU,ZAF,4059,4560,5060,10414,14794,15183,20378
9966,23671,GRC,ZAF,1755,3596,5497,6279,7317,6894,7045
9967,11241,GIN,ZAF,0,0,0,0,0,1251,1201
9968,19009,HUN,ZAF,44,137,230,283,337,332,604
9969,21328,ISL,ZAF,65,64,63,65,66,81,104
9970,21568,IRL,ZAF,621,2196,4979,7504,8794,8983,10299
9971,21654,IMN,ZAF,303,345,387,485,577,807,821
9972,16700,ISR,ZAF,8519,9581,10107,10671,11365,11721,11381
9973,23963,ITA,ZAF,409,824,1238,3447,5726,5671,5834
9974,16831,JOR,ZAF,24,48,72,54,110,45,57
9975,6856,KEN,ZAF,197,185,101,98,110,112,96
9976,21827,LVA,ZAF,2,2,3,8,13,13,23
9977,10042,LSO,ZAF,2777,2528,2441,2492,2544,3629,4782
9978,9282,LBY,ZAF,543,505,476,525,576,645,690
9979,26460,LIE,ZAF,0,0,1,15,30,34,30
9980,22021,LTU,ZAF,0,0,0,0,0,8,25
9981,26681,LUX,ZAF,45,42,41,35,30,45,659
9982,6970,MWI,ZAF,1276,9179,8837,8421,8272,7124,6054
9983,11493,MLT,ZAF,0,0,0,0,449,553,646
9984,24111,MLT,ZAF,45,53,67,80,142,241,523
9985,7041,MUS,ZAF,184,192,307,412,541,622,627
9986,30985,MEX,ZAF,87,96,110,144,194,202,220
9987,7159,MOZ,ZAF,7397,10175,11835,16250,18519,19198,20171
9988,10164,NAM,ZAF,12536,11988,11132,8802,8481,8300,8883
9989,26986,NLD,ZAF,6568,8417,10553,12189,12840,13334,17522
9990,34939,NZL,ZAF,5555,11026,25359,39855,48514,56396,73846
9991,22272,NOR,ZAF,629,641,744,833,1160,1450,1741
9992,31224,PAN,ZAF,12,17,24,28,40,46,55
9993,32780,PER,ZAF,71,72,85,100,111,118,217
9994,14557,PHL,ZAF,186,250,852,689,800,813,864
9995,19182,POL,ZAF,376,321,275,329,395,375,500
9996,24431,PRT,ZAF,6464,8622,11131,11373,9728,11028,12651
9997,13752,KOR,ZAF,0,190,442,830,1549,1212,2160
9998,19480,ROU,ZAF,0,0,0,0,0,2,89
9999,19682,RUS,ZAF,246,241,229,234,236,240,238
10001,29632,LCA,ZAF,4,5,8,7,6,5,3
10002,24617,SRB,ZAF,3,39,90,148,145,141,142
10003,7341,SYC,ZAF,83,224,366,297,228,255,258
10004,11917,SLE,ZAF,239,233,227,112,97,85,77
10005,19909,SVK,ZAF,6,33,70,79,88,112,154
10006,24826,SVN,ZAF,5,9,27,28,35,47,83
10007,25051,ESP,ZAF,740,914,1483,1880,2437,2829,3817
10008,15749,LKA,ZAF,3,33,64,127,257,260,262
10009,22521,SWE,ZAF,798,947,1016,1551,1919,2284,3208
10010,27229,CHE,ZAF,4029,4606,5200,5792,6862,7441,8324
10011,17479,TUR,ZAF,71,172,275,285,293,290,403
10012,22775,GBR,ZAF,66921,100971,136720,158876,220812,204440,247336
10013,7625,TZ,ZAF,409,547,582,659,678,712,633
10014,33977,USA,ZAF,34707,49789,65171,73064,83406,101037,117321
10015,33057,VEN,ZAF,70,67,65,67,69,71,66
10016,7703,ZMB,ZAF,6328,2660,1535,2170,3072,2706,3788
10017,7762,ZWE,ZAF,11426,15313,17024,19010,18910,19013,19731
10018,34801,AUS,SSD,0,0,0,0,0,7480,9510
10019,16243,BHR,SSD,522,586,652,829,1190,1290,1671
10020,33658,CAN,SSD,0,0,0,0,0,5506,5965
10021,8246,CAF,SSD,0,0,0,0,0,0,2236
10022,8437,COD,SSD,113409,137306,118742,57568,4465,8596,90971
10023,20573,DNK,SSD,0,0,0,0,0,2,16
10024,9145,EGY,SSD,0,0,0,0,0,5762,19013
10025,6734,ERI,SSD,933,1109,1284,1214,1229,1487,1300
10026,6795,ETH,SSD,384266,235512,131405,96365,111051,394801,409890
10027,21101,FIN,SSD,0,0,0,0,0,0,9
10028,11244,GIN,SSD,0,0,0,0,0,3,1
10029,16603,IRQ,SSD,360,268,254,296,302,295,297
10030,23964,ITA,SSD,0,0,0,0,24,29,41
10031,16833,JOR,SSD,233,285,336,253,521,215,277
10032,6857,KEN,SSD,5801,53996,81156,62546,53218,95765,121553
10033,16920,KWT,SSD,0,0,0,0,0,1726,1871
10034,21828,LVA,SSD,1,1,2,2,2,0,0
10035,17001,LBN,SSD,106,129,152,117,84,70,61
10036,9284,LBY,SSD,4753,3005,1307,1441,1582,1770,1896
10037,26987,NLD,SSD,0,0,0,0,0,2,18
10038,22273,NOR,SSD,0,0,0,0,0,65,178
10039,17073,OMN,SSD,0,0,0,0,0,317,405
10040,17149,QAT,SSD,608,660,615,1155,2632,2033,2069
10041,9429,SDN,SSD,0,0,0,0,212948,255959,867593
10042,22522,SWE,SSD,0,0,0,0,0,14,91
10043,27230,CHE,SSD,0,0,0,0,0,22,32
10044,7547,UGA,SSD,0,0,0,0,0,262321,1022433
10045,17573,ARE,SSD,3951,5187,6723,6751,13368,14607,15922
10046,17639,YEM,SSD,0,0,0,0,0,541,551
10047,23206,AND,ESP,27103,26972,26841,28450,25929,20577,22196
10048,27979,ATG,ESP,5,8,10,11,11,12,11
10049,31680,ARG,ESP,229535,179945,130356,107675,84969,98050,99006
10050,34800,AUS,ESP,15097,15025,14170,14318,14890,17730,19947
