country,year,population,Dem index,gdp
BHS,2018,385635,,12755800000
BHS,2019,389486,,13192800000
BHR,1960,162429,,
BHR,1961,167899,,
BHR,1962,173140,,
BHR,1963,178142,,
BHR,1964,182888,,
BHR,1965,187432,,
BHR,1966,191785,,
BHR,1967,196060,,
BHR,1968,200652,,
BHR,1969,206037,,
BHR,1970,212607,,
BHR,1971,220311,,
BHR,1972,229151,,
BHR,1973,239527,,
BHR,1974,251908,,
BHR,1975,266540,,
BHR,1976,283746,,
BHR,1977,303169,,
BHR,1978,323468,,
BHR,1979,342804,,
BHR,1980,359897,,3072698328
BHR,1981,374120,,3467819149
BHR,1982,385953,,3645744681
BHR,1983,396451,,3735106383
BHR,1984,407233,,3905585106
BHR,1985,419428,,3651861702
BHR,1986,433478,,3052393617
BHR,1987,448981,,3392021011
BHR,1988,465198,,3702393617
BHR,1989,481081,,3863563830
BHR,1990,495927,,4229787234
BHR,1991,509762,,4616223404
BHR,1992,523082,,4751063830
BHR,1993,536212,,5200265957
BHR,1994,549590,,5567553457
BHR,1995,563698,,5849467819
BHR,1996,578661,,6101861436
BHR,1997,594927,,6349202394
BHR,1998,613697,,6183776596
BHR,1999,636540,,6621010372
BHR,2000,664610,,9062898936
BHR,2001,697550,,8976196809
BHR,2002,735140,,9593510638
BHR,2003,778708,,11074813830
BHR,2004,829846,,13150159574
BHR,2005,889157,,15968723404
BHR,2006,958423,3.53,18504760638
BHR,2007,1035924,,21730000000
BHR,2008,1114645,3.38,25710904255
BHR,2009,1185075,,22938218085
BHR,2010,1240864,3.49,25713271277
BHR,2011,1278153,2.92,28776595745
BHR,2012,1299942,2.53,30749308511
BHR,2013,1315029,2.87,32539468085
BHR,2014,1336073,2.87,33387712766
BHR,2015,1371853,2.79,31050638298
BHR,2016,1425793,2.79,32234973404
BHR,2017,1494077,2.71,35473776596
BHR,2018,1569440,2.71,37802005319
BHR,2019,1641164,2.55,38653318085
BHR,2020,,2.49,
BHR,2021,,2.52,
BGD,1960,48013505,,4274893913
BGD,1961,49362834,,4817580184
BGD,1962,50752150,,5081413340
BGD,1963,52202008,,5319458351
BGD,1964,53741721,,5386054619
BGD,1965,55385114,,5906636557
BGD,1966,57157651,,6439687598
BGD,1967,59034250,,7253575399
BGD,1968,60918452,,7483685474
BGD,1969,62679765,,8471006101
BGD,1970,64232486,,8992721809
BGD,1971,65531635,,8751842840
BGD,1972,66625706,,6288245867
BGD,1973,67637541,,8086725729
BGD,1974,68742222,,12512460520
BGD,1975,70066310,,19448348073
BGD,1976,71652386,,10117113333
BGD,1977,73463593,,9651149302
BGD,1978,75450033,,13281767143
BGD,1979,77529040,,15565480322
BGD,1980,79639498,,18138049096
BGD,1981,81767516,,20249694002
BGD,1982,83932132,,18525399202
BGD,1983,86142490,,17609048822
BGD,1984,88416529,,18920840000
BGD,1985,90764180,,22278423077
BGD,1986,93187593,,21774033333
BGD,1987,95671159,,24298032258
BGD,1988,98186350,,26579005760
BGD,1989,100695496,,28781714764
BGD,1990,103171957,,31598341233
BGD,1991,105599125,,30957483950
BGD,1992,107983708,,31708874594
BGD,1993,110350641,,33166519418
BGD,1994,112737684,,33768660883
BGD,1995,115169933,,37939748769
BGD,1996,117649927,,46438484108
BGD,1997,120160571,,48244309133
BGD,1998,122682818,,49984559471
BGD,1999,125189655,,51270569884
BGD,2000,127657862,,53369787319
BGD,2001,130088709,,53991289844
BGD,2002,132478077,,54724081491
BGD,2003,134791598,,60158929188
BGD,2004,136986429,,65108544250
BGD,2005,139035505,,69442943089
BGD,2006,140921154,6.11,71819083684
BGD,2007,142660381,,79611888213
BGD,2008,144304164,5.52,91631278239
BGD,2009,145924795,,1.02478E+11
BGD,2010,147575433,5.87,1.15279E+11
BGD,2011,149273134,5.86,1.28638E+11
BGD,2012,151005733,5.86,1.33356E+11
BGD,2013,152761413,5.86,1.4999E+11
BGD,2014,154517385,5.78,1.72885E+11
BGD,2015,156256287,5.73,1.95079E+11
BGD,2016,157977151,5.73,2.65236E+11
BGD,2017,159685421,5.43,2.93755E+11
BGD,2018,161376713,5.57,3.21379E+11
BGD,2019,163046173,5.88,3.51238E+11
BGD,2020,,5.99,
BGD,2021,,5.99,
BRB,1960,230985,,
BRB,1961,231718,,
BRB,1962,232623,,
BRB,1963,233632,,
BRB,1964,234588,,
BRB,1965,235415,,
BRB,1966,236084,,
BRB,1967,236661,,
BRB,1968,237241,,
BRB,1969,237963,,
BRB,1970,238895,,
BRB,1971,240093,,
BRB,1972,241523,,
BRB,1973,243076,,
BRB,1974,244643,,311809337.5
BRB,1975,246158,,402178605
BRB,1976,247584,,435911268.6
BRB,1977,248931,,495097667.9
BRB,1978,250200,,552883707.1
BRB,1979,251347,,670362452.1
BRB,1980,252388,,1012280615
BRB,1981,253296,,1114204743
BRB,1982,254078,,1163923830
BRB,1983,254791,,1236016507
BRB,1984,255493,,1346890071
BRB,1985,256260,,1409536121
BRB,1986,257117,,1547755183
BRB,1987,258012,,1704370308
BRB,1988,258970,,1812757918
BRB,1989,259961,,2006165167
BRB,1990,260933,,2012131457
BRB,1991,261912,,2020583702
BRB,1992,262890,,1957000000
BRB,1993,263869,,2063342117
BRB,1994,264893,,2151344901
BRB,1995,265955,,2216974096
BRB,1996,267047,,2363645403
BRB,1997,268183,,2498384130
BRB,1998,269334,,2817083478
BRB,1999,270455,,2951822205
BRB,2000,271511,,3059500000
BRB,2001,272494,,3054500000
BRB,2002,273423,,3106500000
BRB,2003,274331,,3209500000
BRB,2004,275283,,3444500000
BRB,2005,276320,,3819500000
BRB,2006,277475,,4217450803
BRB,2007,278701,,4674007452
BRB,2008,279946,,4784925079
BRB,2009,281107,,4465657315
BRB,2010,282131,,4529928302
BRB,2011,282987,,4657699461
BRB,2012,283698,,4610095998
BRB,2013,284294,,4677248302
BRB,2014,284825,,4696344342
BRB,2015,285327,,4724691213
BRB,2016,285798,,4832811756
BRB,2017,286229,,4981588900
BRB,2018,286640,,5097283213
BRB,2019,287021,,5304164323
BLR,1960,8198000,,
BLR,1961,8271216,,
BLR,1962,8351928,,
BLR,1963,8437232,,
BLR,1964,8524224,,
BLR,1965,8610000,,
BLR,1966,8696496,,
BLR,1967,8785648,,
BLR,1968,8874552,,
BLR,1969,8960304,,
BLR,1970,9040000,,
BLR,1971,9115576,,
BLR,1972,9188968,,
BLR,1973,9257272,,
BLR,1974,9317584,,
BLR,1975,9367000,,
BLR,1976,9411000,,
BLR,1977,9463000,,
BLR,1978,9525000,,
BLR,1979,9584000,,
BLR,1980,9643000,,
BLR,1981,9710000,,
BLR,1982,9776000,,
BLR,1983,9843000,,
BLR,1984,9910000,,
BLR,1985,9975000,,
BLR,1986,10043000,,
BLR,1987,10111000,,
BLR,1988,10140000,,
BLR,1989,10170000,,
BLR,1990,10189348,,21650000000
BLR,1991,10194050,,18000000000
BLR,1992,10216470,,17037037037
BLR,1993,10239050,,16280991736
BLR,1994,10226955,,14932024169
BLR,1995,10193831,,13972676841
BLR,1996,10159569,,14756846154
BLR,1997,10117433,,14128408566
BLR,1998,10071963,,15222012660
BLR,1999,10026738,,12138486532
BLR,2000,9979610,,12736856828
BLR,2001,9928549,,12354820144
BLR,2002,9865548,,14594249023
BLR,2003,9796749,,17827791321
BLR,2004,9730146,,23144351852
BLR,2005,9663915,,30207567317
BLR,2006,9604924,3.34,36954312354
BLR,2007,9560953,,45277399814
BLR,2008,9527985,3.34,60763483146
BLR,2009,9504583,,50874078052
BLR,2010,9483836,3.34,57222490769
BLR,2011,9461643,3.16,61757788945
BLR,2012,9446836,3.04,65685102555
BLR,2013,9443211,3.04,75527984234
BLR,2014,9448515,3.69,78813839984
BLR,2015,9461076,3.62,56454734397
BLR,2016,9469379,3.54,47722657821
BLR,2017,9458989,3.13,54726595249
BLR,2018,9438785,3.13,60031262269
BLR,2019,9419758,2.48,64409647194
BLR,2020,,2.59,
BLR,2021,,2.41,
BEL,1960,9153489,,11658722591
BEL,1961,9183948,,12400145222
BEL,1962,9220578,,13264015675
BEL,1963,9289770,,14260017387
BEL,1964,9378113,,15960106681
BEL,1965,9463667,,17371457608
BEL,1966,9527807,,18651883472
BEL,1967,9580991,,19992040788
BEL,1968,9618756,,21376353113
BEL,1969,9646032,,23710735895
BEL,1970,9655549,,26706196047
BEL,1971,9673162,,29821661870
BEL,1972,9711115,,37209418019
BEL,1973,9741720,,47743801490
BEL,1974,9772419,,56033077879
BEL,1975,9800700,,65678189097
BEL,1976,9818227,,71113882968
BEL,1977,9830358,,82839905459
BEL,1978,9839534,,1.01247E+11
BEL,1979,9848382,,1.16315E+11
BEL,1980,9859242,,1.26829E+11
BEL,1981,9858982,,1.0473E+11
BEL,1982,9856303,,92095926188
BEL,1983,9855520,,87184239053
BEL,1984,9855372,,83349530159
BEL,1985,9858308,,86268264148
BEL,1986,9861823,,1.20019E+11
BEL,1987,9870234,,1.49394E+11
BEL,1988,9901664,,1.62299E+11
BEL,1989,9937697,,1.64221E+11
BEL,1990,9967379,,2.05332E+11
BEL,1991,10004486,,2.10511E+11
BEL,1992,10045158,,2.34782E+11
BEL,1993,10084475,,2.24722E+11
BEL,1994,10115603,,2.44884E+11
BEL,1995,10136811,,2.88026E+11
BEL,1996,10156637,,2.79201E+11
BEL,1997,10181245,,2.52708E+11
BEL,1998,10203008,,2.58528E+11
BEL,1999,10226419,,2.58246E+11
BEL,2000,10251250,,2.36792E+11
BEL,2001,10286570,,2.36746E+11
BEL,2002,10332785,,2.58384E+11
BEL,2003,10376133,,3.18083E+11
BEL,2004,10421137,,3.69215E+11
BEL,2005,10478617,,3.85715E+11
BEL,2006,10547958,8.15,4.0826E+11
BEL,2007,10625700,,4.70922E+11
BEL,2008,10709973,8.16,5.17328E+11
BEL,2009,10796493,,4.83254E+11
BEL,2010,10895586,8.05,4.81421E+11
BEL,2011,11038264,8.05,5.2333E+11
BEL,2012,11106932,8.05,4.96153E+11
BEL,2013,11159407,8.05,5.21791E+11
BEL,2014,11209057,7.93,5.3539E+11
BEL,2015,11274196,7.93,4.62336E+11
BEL,2016,11331422,7.77,4.76063E+11
BEL,2017,11375158,7.78,5.02765E+11
BEL,2018,11427054,7.78,5.43347E+11
BEL,2019,11488980,7.64,5.35376E+11
BEL,2020,,7.51,
BEL,2021,,7.51,
BLZ,1960,92068,,28071888.56
BLZ,1961,94700,,29964370.71
BLZ,1962,97392,,31856922.86
BLZ,1963,100165,,33749405.01
BLZ,1964,103069,,36193826.12
BLZ,1965,106120,,40069930.07
BLZ,1966,109348,,44405594.41
BLZ,1967,112707,,47379310.34
BLZ,1968,116065,,44910179.64
BLZ,1969,119269,,47305389.22
BLZ,1970,122184,,53233532.93
BLZ,1971,124795,,59207317.07
BLZ,1972,127152,,66062500
BLZ,1973,129294,,78343558.28
BLZ,1974,131305,,103216374.3
BLZ,1975,133264,,118066298.3
BLZ,1976,135143,,96905829.6
BLZ,1977,136990,,117650000
BLZ,1978,138975,,136300000
BLZ,1979,141302,,151800000
BLZ,1980,144142,,197938222.4
BLZ,1981,147572,,196089854.7
BLZ,1982,151486,,182206327
BLZ,1983,155820,,192103186
BLZ,1984,160341,,214381949
BLZ,1985,164918,,212643742.7
BLZ,1986,169569,,231638320.5
BLZ,1987,174333,,281082558.6
BLZ,1988,179023,,320093360.3
BLZ,1989,183471,,369133890.7
BLZ,1990,187554,,412086445.5
BLZ,1991,191136,,444720750
BLZ,1992,194324,,518559700
BLZ,1993,197625,,560205300
BLZ,1994,201679,,581269550
BLZ,1995,206962,,620422500
BLZ,1996,213660,,641660000
BLZ,1997,221575,,654582900
BLZ,1998,230248,,689140000
BLZ,1999,238979,,732732350
BLZ,2000,247310,,832072450
BLZ,2001,255068,,871590369.3
BLZ,2002,262387,,932292858.9
BLZ,2003,269428,,990727709.5
BLZ,2004,276516,,1057653620
BLZ,2005,283798,,1111453824
BLZ,2006,291338,,1211148305
BLZ,2007,299031,,1283112550
BLZ,2008,306822,,1352588868
BLZ,2009,314655,,1320605472
BLZ,2010,322465,,1387925188
BLZ,2011,330236,,1466822039
BLZ,2012,338001,,1531348953
BLZ,2013,345707,,1581844936
BLZ,2014,353366,,1676406802
BLZ,2015,360926,,1734320479
BLZ,2016,368399,,1796928937
BLZ,2017,375775,,1844906693
BLZ,2018,383071,,1887465218
BLZ,2019,390351,,1945250236
BEN,1960,2431617,,226195579.4
BEN,1961,2465865,,235668222.4
BEN,1962,2502897,,236434906.8
BEN,1963,2542864,,253927646.5
BEN,1964,2585961,,269818988.3
BEN,1965,2632361,,289908720.6
BEN,1966,2682159,,302925280.8
BEN,1967,2735308,,306222000.4
BEN,1968,2791588,,326323097.4
BEN,1969,2850657,,330748211.5
BEN,1970,2912338,,333627758.2
BEN,1971,2976575,,335072975.2
BEN,1972,3043563,,410331901
BEN,1973,3113681,,504376035.7
BEN,1974,3187413,,554654787
BEN,1975,3265167,,676870140.3
BEN,1976,3347169,,698408244.4
BEN,1977,3433445,,750049739.2
BEN,1978,3523933,,928843304.8
BEN,1979,3618519,,1186231265
BEN,1980,3717161,,1405251547
BEN,1981,3820126,,1291119965
BEN,1982,3927717,,1267778489
BEN,1983,4039940,,1095348303
BEN,1984,4156819,,1051133927
BEN,1985,4278502,,1045712703
BEN,1986,4404504,,1336102041
BEN,1987,4535262,,1562412030
BEN,1988,4672844,,1620246187
BEN,1989,4820020,,1502294411
BEN,1990,4978489,,1959965244
BEN,1991,5149496,,1986437860
BEN,1992,5331805,,1695315306
BEN,1993,5521761,,2274557914
BEN,1994,5714215,,1598075932
BEN,1995,5905552,,2169627251
BEN,1996,6094272,,2361116588
BEN,1997,6281644,,2268301538
BEN,1998,6470275,,2455092582
BEN,1999,6664102,,3677394292
BEN,2000,6865946,,3519991326
BEN,2001,7076728,,3666222600
BEN,2002,7295400,,4194342849
BEN,2003,7520556,,5349258334
BEN,2004,7750003,,6190270756
BEN,2005,7982223,,6567654494
BEN,2006,8216893,6.16,7034111651
BEN,2007,8454790,,8169048690
BEN,2008,8696915,6.06,9787735426
BEN,2009,8944713,,9738626993
BEN,2010,9199254,6.17,9535344283
BEN,2011,9460829,6.06,10693321954
BEN,2012,9729254,6,11141358945
BEN,2013,10004594,5.87,12517845732
BEN,2014,10286839,5.65,13284528654
BEN,2015,10575962,5.72,11388160958
BEN,2016,10872072,5.67,11821066153
BEN,2017,11175192,5.61,12701654743
BEN,2018,11485035,5.74,14262407011
BEN,2019,11801151,5.09,14391686633
BEN,2020,,4.58,
BEN,2021,,4.19,
BMU,1960,44400,,84466654.08
BMU,1961,45500,,89249986.7
BMU,1962,46600,,94149985.97
BMU,1963,47700,,96366652.3
BMU,1964,48900,,107566650.6
BMU,1965,50100,,114339049
BMU,1966,51000,,134173373.8
BMU,1967,52000,,155102984.6
BMU,1968,53000,,150000000
BMU,1969,54000,,164900000
BMU,1970,55000,,186300000
BMU,1971,54600,,211100000
BMU,1972,54200,,235400000
BMU,1973,53800,,269500000
BMU,1974,53400,,312600000
BMU,1975,53000,,345000000
BMU,1976,53200,,386300000
BMU,1977,53400,,447000000
BMU,1978,53600,,475800000
BMU,1979,53800,,517200000
BMU,1980,54670,,613299968
BMU,1981,55050,,739100032
BMU,1982,55449,,785500032
BMU,1983,55930,,889400000
BMU,1984,56423,,985699968
BMU,1985,56898,,1039500032
BMU,1986,57382,,1173500032
BMU,1987,57849,,1296499968
BMU,1988,58347,,1415100032
BMU,1989,58841,,1501500032
BMU,1990,59326,,1592400000
BMU,1991,59021,,1634900000
BMU,1992,58595,,1679900000
BMU,1993,58910,,1820359900
BMU,1994,59320,,1867160100
BMU,1995,59746,,2030750000
BMU,1996,60129,,2695390000
BMU,1997,60497,,2932827000
BMU,1998,60943,,3130748000
BMU,1999,61285,,3324433000
BMU,2000,61833,,3480219000
BMU,2001,62504,,3680483000
BMU,2002,62912,,3937228000
BMU,2003,63325,,4186525000
BMU,2004,63740,,4484703000
BMU,2005,64154,,4868136000
BMU,2006,64523,,6144000000
BMU,2007,64888,,6767000000
BMU,2008,65273,,6980000000
BMU,2009,65636,,6656000000
BMU,2010,65124,,6634526000
BMU,2011,64564,,6312691000
BMU,2012,64798,,6378188000
BMU,2013,65001,,6465756000
BMU,2014,65138,,6413988000
BMU,2015,65237,,6654541000
BMU,2016,64554,,6899911000
BMU,2017,63873,,7142316000
BMU,2018,63918,,7225977000
BMU,2019,63911,,7423465000
BTN,1960,223284,,
BTN,1961,228849,,
BTN,1962,234552,,
BTN,1963,240529,,
BTN,1964,246961,,
BTN,1965,253993,,
BTN,1966,261664,,
BTN,1967,269944,,
BTN,1968,278731,,
BTN,1969,287886,,
BTN,1970,297307,,
BTN,1971,306957,,
BTN,1972,316822,,
BTN,1973,326986,,
BTN,1974,337491,,
BTN,1975,348395,,
BTN,1976,359721,,
BTN,1977,371424,,
BTN,1978,383324,,
BTN,1979,395192,,
BTN,1980,406883,,128717410.9
BTN,1981,418107,,139150441.3
BTN,1982,428938,,141366534.5
BTN,1983,439823,,156687192.1
BTN,1984,451471,,160459970.5
BTN,1985,464264,,163272314.8
BTN,1986,478683,,191230747.1
BTN,1987,494313,,242770861.6
BTN,1988,509532,,272241005.2
BTN,1989,522173,,264725207
BTN,1990,530801,,287658184
BTN,1991,534637,,240319995.6
BTN,1992,534525,,240215763.9
BTN,1993,532590,,225998091.2
BTN,1994,531905,,258985597.7
BTN,1995,534629,,290464801.1
BTN,1996,541471,,303435517.9
BTN,1997,551713,,352260952.9
BTN,1998,564378,,363452787.2
BTN,1999,577886,,399268801.7
BTN,2000,591014,,424464089.9
BTN,2001,603643,,461444513.7
BTN,2002,616025,,520849551.5
BTN,2003,627840,,604041957.9
BTN,2004,638809,,682523857
BTN,2005,648744,,796938120.2
BTN,2006,657404,2.62,874989895.6
BTN,2007,664873,,1168308517
BTN,2008,671611,4.3,1227808791
BTN,2009,678329,,1234014292
BTN,2010,685502,4.68,1547991318
BTN,2011,693297,4.57,1777101317
BTN,2012,701582,4.65,1781281282
BTN,2013,710235,4.82,1756215665
BTN,2014,719053,4.87,1907090813
BTN,2015,727885,4.93,2003598213
BTN,2016,736706,4.93,2158972129
BTN,2017,745563,5.08,2450364928
BTN,2018,754396,5.3,2446866405
BTN,2019,763094,5.3,2535657069
BTN,2020,,5.71,
BTN,2021,,5.71,
BOL,1960,3656961,,373879363.6
BOL,1961,3728954,,406684585.7
BOL,1962,3802996,,444665186.4
BOL,1963,3879191,,478805990.1
BOL,1964,3957759,,539491477.3
BOL,1965,4038865,,604377104.4
BOL,1966,4122517,,669191919.2
BOL,1967,4208683,,755808080.8
BOL,1968,4297522,,857912457.9
BOL,1969,4389248,,929629629.6
BOL,1970,4484004,,1017003367
BOL,1971,4581752,,1095622896
BOL,1972,4682392,,1257615645
BOL,1973,4785916,,1262968516
BOL,1974,4892294,,2100249875
BOL,1975,5001413,,2404697651
BOL,1976,5113458,,2731984008
BOL,1977,5228253,,3227436282
BOL,1978,5344946,,3758220890
BOL,1979,5462413,,4421343606
BOL,1980,5579932,,4537487803
BOL,1981,5697098,,5891606685
BOL,1982,5814344,,5594118407
BOL,1983,5932812,,5422656266
BOL,1984,6054126,,6169481549
BOL,1985,6179460,,5377276657
BOL,1986,6309129,,3959379400
BOL,1987,6442824,,4347956338
BOL,1988,6580318,,4597615622
BOL,1989,6721117,,4715978694
BOL,1990,6864839,,4867582598
BOL,1991,7011456,,5343274395
BOL,1992,7160917,,5643893347
BOL,1993,7312857,,5734676631
BOL,1994,7466792,,5981244865
BOL,1995,7622334,,6715220486
BOL,1996,7779268,,7396966618
BOL,1997,7937453,,7925673467
BOL,1998,8096761,,8497545544
BOL,1999,8257066,,8285075838
BOL,2000,8418270,,8397912525
BOL,2001,8580244,,8141537877
BOL,2002,8742822,,7905485146
BOL,2003,8905820,,8082364816
BOL,2004,9069044,,8773451752
BOL,2005,9232301,,9549077919
BOL,2006,9395449,5.98,11451869202
BOL,2007,9558438,,13120183208
BOL,2008,9721457,6.15,16674324662
BOL,2009,9884790,,17339992194
BOL,2010,10048597,5.92,19649631308
BOL,2011,10212951,5.84,23963033429
BOL,2012,10377677,5.84,27084497482
BOL,2013,10542375,5.79,30659338886
BOL,2014,10706517,5.79,32996188017
BOL,2015,10869732,5.75,33000198249
BOL,2016,11031822,5.63,33941126194
BOL,2017,11192853,5.49,37508642171
BOL,2018,11353140,5.7,40287647931
BOL,2019,11513102,4.84,40895322851
BOL,2020,,5.08,
BOL,2021,,4.65,
BIH,1960,3225664,,
BIH,1961,3288604,,
BIH,1962,3353228,,
BIH,1963,3417573,,
BIH,1964,3478999,,
BIH,1965,3535632,,
BIH,1966,3586630,,
BIH,1967,3632678,,
BIH,1968,3675448,,
BIH,1969,3717476,,
BIH,1970,3760536,,
BIH,1971,3805286,,
BIH,1972,3851153,,
BIH,1973,3897259,,
BIH,1974,3942221,,
BIH,1975,3985107,,
BIH,1976,4025271,,
BIH,1977,4063188,,
BIH,1978,4100355,,
BIH,1979,4138816,,
BIH,1980,4179850,,
BIH,1981,4222479,,
BIH,1982,4265183,,
BIH,1983,4307907,,
BIH,1984,4350566,,
BIH,1985,4392135,,
BIH,1986,4435925,,
BIH,1987,4479516,,
BIH,1988,4509462,,
BIH,1989,4507819,,
BIH,1990,4463422,,
BIH,1991,4369320,,
BIH,1992,4233673,,
BIH,1993,4078940,,
BIH,1994,3936527,,1255802469
BIH,1995,3829049,,1866572954
BIH,1996,3764419,,2786045322
BIH,1997,3736070,,3671816504
BIH,1998,3734338,,4116699437
BIH,1999,3743353,,4685733115
BIH,2000,3751176,,5567405605
BIH,2001,3755514,,5800774707
BIH,2002,3759389,,6728771319
BIH,2003,3762179,,8498560877
BIH,2004,3764194,,10157553968
BIH,2005,3765332,,11222953329
BIH,2006,3765422,5.78,12864610865
BIH,2007,3762791,,15778767390
BIH,2008,3754261,5.7,19112739365
BIH,2009,3735945,,17613836494
BIH,2010,3705478,5.32,17176781066
BIH,2011,3661173,5.24,18644723861
BIH,2012,3604972,5.11,17221192487
BIH,2013,3542598,5.02,18172335776
BIH,2014,3482106,4.78,18560861398
BIH,2015,3429362,4.83,16219819344
BIH,2016,3386263,4.87,16914287593
BIH,2017,3351534,4.87,18079076427
BIH,2018,3323929,4.98,20177422311
BIH,2019,3300998,4.86,20201323283
BIH,2020,,4.84,
BIH,2021,,5.04,
BWA,1960,502733,,30412308.99
BWA,1961,512688,,32902336.64
BWA,1962,523777,,35643207.63
BWA,1963,535692,,38091150.57
BWA,1964,547870,,41613969.05
BWA,1965,559996,,45790869.75
BWA,1966,571957,,51464435.15
BWA,1967,584098,,58646443.51
BWA,1968,596946,,66248256.62
BWA,1969,611297,,77356914.08
BWA,1970,627714,,96245114.46
BWA,1971,646350,,127456485.1
BWA,1972,667096,,164466873.7
BWA,1973,689906,,244129088
BWA,1974,714701,,306033848.4
BWA,1975,741346,,355172413.8
BWA,1976,769982,,372010119.6
BWA,1977,800532,,451603325.4
BWA,1978,832467,,590376720.6
BWA,1979,865073,,819877300.6
BWA,1980,897860,,1060923829
BWA,1981,930412,,1073861599
BWA,1982,962859,,1014907255
BWA,1983,996124,,1172258182
BWA,1984,1031439,,1240796365
BWA,1985,1069585,,1114764007
BWA,1986,1110948,,1392634772
BWA,1987,1154904,,1965274882
BWA,1988,1200073,,2644536804
BWA,1989,1244484,,3083800685
BWA,1990,1286756,,3790567052
BWA,1991,1326321,,3942792837
BWA,1992,1363541,,4146513722
BWA,1993,1399110,,4160086253
BWA,1994,1434061,,4259330999
BWA,1995,1469173,,4730611067
BWA,1996,1504724,,4847752843
BWA,1997,1540424,,5020214747
BWA,1998,1575827,,4790458837
BWA,1999,1610260,,5484257417
BWA,2000,1643333,,5788329609
BWA,2001,1674674,,5489608300
BWA,2002,1704637,,5438857107
BWA,2003,1734387,,7511582173
BWA,2004,1765533,,8957467707
BWA,2005,1799077,,9918907108
BWA,2006,1835911,7.6,10137883299
BWA,2007,1875458,,10939053365
BWA,2008,1915636,7.47,10945070442
BWA,2009,1953495,,10267133178
BWA,2010,1987106,7.63,12786654498
BWA,2011,2015406,7.63,15351972361
BWA,2012,2039551,7.85,14380004175
BWA,2013,2062551,7.98,14901750991
BWA,2014,2088619,7.87,15654660710
BWA,2015,2120716,7.87,13578754072
BWA,2016,2159925,7.87,15082578065
BWA,2017,2205076,7.81,16088437675
BWA,2018,2254067,7.81,16914245098
BWA,2019,2303703,7.81,16695925027
BWA,2020,,7.62,
BWA,2021,,7.73,
